,Unnamed: 0,name,title,company_ticker,source
22697,22697,Ms. Shannon Lowry Bender,"Sr. VP, Group Gen. Counsel & Corp. Sec.",RNR,yahoo
22698,22698,Mr. Robert Warren Derrick,Exec. VP & Chief Credit Officer,SNV,yahoo
22699,22699,Mr. Artur Kurcweil,Deputy CEO of IT & VP of the Management Board,PSZKF,yahoo
22700,22700,Mr. Timothy M. Martin,CFO & Treasurer,CUBE,yahoo
22701,22701,Ms. Jill K. Hurley,Chief Accounting Officer & Controller,SNV,yahoo
22702,22702,Mr. Joel D. Keaton,Chief Operating Officer,CUBE,yahoo
22703,22703,Mr. Thomas T. Dierdorff,Head of Corp. & Investment Banking,SNV,yahoo
22704,22704,Mr. Wojciech Iwanicki,VP of Management Board & In Charge of the Admin. Area,PSZKF,yahoo
22705,22705,"Mr. Hakan Agnevall M.B.A., M.Sc.","Pres, CEO & Member of Management Board",WRTBY,yahoo
22706,22706,Mr. Zack Bishop,"Exec. VP and Technology, Operations & Security Officer",SNV,yahoo
22707,22707,Mr. Jeffrey P. Foster,"Sr. VP, Chief Legal Officer & Sec.",CUBE,yahoo
22708,22708,Ms. Lidia Wilk,Investor Relations Professional,PSZKF,yahoo
22709,22709,Mr. Espen Gundersen,Deputy CEO & CFO,TMRAF,yahoo
22710,22710,Mr. Arjen Berends M.B.A.,"CFO, Exec. VP & Member of the Board of Management",WRTBY,yahoo
22711,22711,Mr. Raimon Grifols Roura,Co-CEO & Exec. Director,GIFOF,yahoo
22712,22712,Mr. Kevin Brown,Sr. Director of Forecasting & Analytics and Sr. Director of Investor Relations,SNV,yahoo
22713,22713,Mr. Scott J. Medhurst,"CEO, Pres & Director",TMTNF,yahoo
22714,22714,Mr. VÃ­ctor GrÃ­fols Deu,Co-CEO & Exec. Director,GIFOF,yahoo
22715,22715,"Mr. Kari Hietanen L.L.M., LLM","Exec. VP of Corp. Relations & Legal Affairs, Sec. and Member of Board of Management",WRTBY,yahoo
22716,22716,Mr. Piotr Bujak,Chief Economist,PSZKF,yahoo
22717,22717,Mr. Harald Henriksen,Exec. VP & Head of Bus. Area Collection Solutions,TMRAF,yahoo
22718,22718,Mr. Michael Stanley Howie McMillan,Exec. VP & CFO,TMTNF,yahoo
22719,22719,Mr. Allan E. Kamensky Esq.,Exec. VP & Gen. Counsel,SNV,yahoo
22720,22720,Mr. Franco Stevanato,Exec. Chairman,STVN,yahoo
22721,22721,Mr. Roger Holm MSc (Econ.),"Pres of Marine Power, Exec. VP & Member of the Board of Management",WRTBY,yahoo
22722,22722,Mr. Alfredo Arroyo Guerra,CFO & VP,GIFOF,yahoo
22723,22723,Mr. Charles W. Place,"Director, Investor Relations",CUBE,yahoo
22724,22724,Mr. Michael P. Cuddy,Chief Information Officer & VP,TMTNF,yahoo
22725,22725,Mr. Volker Rehrmann,"Exec. VP and Head of Recycling, Mining & Circular Economy",TMRAF,yahoo
22726,22726,Mrs. Eva Bastida Tubau,Corp. VP and Director of Scientific & Medical Affairs,GIFOF,yahoo
22727,22727,Mr. Franco Moro,"CEO, COO & Director",STVN,yahoo
22728,22728,Mr. Atte Palomaki,"Exec. VP of Communications, Branding & Marketing and Member of Board of Management",WRTBY,yahoo
22729,22729,Mr. Daniel Ruble CFA,VP of Marketing,CUBE,yahoo
22730,22730,Mr. Michel Picandet,Exec. VP & Head of TOMRA Food,TMRAF,yahoo
22731,22731,Mr. Miles Sean Ryan Gregg,Pres of Toromont Cat Construction,TMTNF,yahoo
22732,22732,Ms. Nuria Pascual LapeÃ±a,VP of Corp. Treasury & Investor Relations,GIFOF,yahoo
22733,22733,Mr. Marco Dal Lago,Chief Financial Officer,STVN,yahoo
22734,22734,Ms. Alid Dettke,Exec. VP of HR & Member of Management Board,WRTBY,yahoo
22735,22735,Ms. Helena Dreisig,Head of People & Organisation - TOMRA Group and TOMRA Food,TMRAF,yahoo
22736,22736,Mr. Joe Fitzgerald,VP of Operations,CUBE,yahoo
22737,22737,Ms. Lynn M. Korbak,Gen. Counsel & Corp. Sec.,TMTNF,yahoo
22738,22738,Mr. David Ian Bell,Gen. Counsel & Chief Corp. Devel. Officer,GIFOF,yahoo
22739,22739,Mr. Paolo Patri,Chief Technology Officer,STVN,yahoo
22740,22740,Ms. Tamara De Gruyter,"Pres of Wartsila Marine Systems, EVP, Head of Portfolio Bus. & Member of Management Board",WRTBY,yahoo
22741,22741,Ms. Tove Andersen,Pres & CEO,TMRAF,yahoo
22742,22742,Mr. Carey Parsons,VP of Operations,CUBE,yahoo
22743,22743,Mr. David Alan Malinauskas,Pres of CIMCO Refrigeration,TMTNF,yahoo
22744,22744,Ms. Maria Teresa-RionÃ© Llano,VP of Corp. Communications,GIFOF,yahoo
22745,22745,Ms. Lisa Miles,Sr. VP of Investor Relations,STVN,yahoo
22746,22746,Mr. Sean P. Fernback,"Pres of Wartsila Voyage, Exec. VP & Member of Board of Management",WRTBY,yahoo
22747,22747,Ms. Georgiana Radulescu,Director of Investor Relations,TMRAF,yahoo
22748,22748,Mr. Guy Middlebrooks,VP of Third-Party Management,CUBE,yahoo
22749,22749,Mr. Colin Goheen,Pres of Battlefield Equipment Rentals,TMTNF,yahoo
22750,22750,Mr. Joseph Saul Steinberg,Co-Founder & Chairman,JEF,yahoo
22751,22751,Mr. Sushil Purohit,"Pres of Energy, Exec. VP & Member of Board of Management",WRTBY,yahoo
22752,22752,Mr. Mauro Stocchi,Chief Bus. Officer,STVN,yahoo
22753,22753,Mr. Mateo Florencio BorrÃ¡s Humbert,Corp. VP & Chief HR Officer,GIFOF,yahoo
22754,22754,Mr. Fabrizio Radice,Global Sales & Marketing Director,TMRAF,yahoo
22755,22755,Joshua Schutzer,Director of Financial Analysis,CUBE,yahoo
22756,22756,Mr. Richard Brian Handler,CEO & Director,JEF,yahoo
22757,22757,Mr. Tuomas Salosaari,Chief Information Officer,WRTBY,yahoo
22758,22758,Mr. Francisco Javier Jorba Ribes,Corp. VP and Pres of the Biological Industrial Group,GIFOF,yahoo
22759,22759,Ms. Bing Zhao,VP & Head of Collection Solutions Asia,TMRAF,yahoo
22760,22760,Mr. Brian Paul Friedman,Pres & Director,JEF,yahoo
22761,22761,Mrs. Montserrat Lloveras Calvo,Corp. VP and Director of Corp. Accounting & Reporting,GIFOF,yahoo
22762,22762,Mithu Mohren,"Sr. VP of Marketing & Communications, Circular Economy",TMRAF,yahoo
22763,22763,Ms. Teresa S. Gendron,VP & CFO,JEF,yahoo
22764,22764,Mr. Michael J. Sharp J.D.,Exec. VP & Gen. Counsel,JEF,yahoo
22765,22765,Mr. John M. Dalton,"VP, Controller & Chief Accounting Officer",JEF,yahoo
22766,22766,Mr. Rocco Joseph Nittoli,VP & Chief Compliance Officer,JEF,yahoo
22767,22767,Mr. Jun Wu,Head of Health-Care Coverage - Asia,JEF,yahoo
22768,22768,Mr. Paul Frean,Chief Risk Officer,JEF,yahoo
22769,22769,Mr. Peter Colwell,Head of Leveraged Fin. & Loan Syndicate - Australia,JEF,yahoo
22770,22770,Ms. Alison J. Brittain CBE,Chief Exec. & Exec. Director,WTBCF,yahoo
22771,22771,Mr. Nicholas Theodore Cadbury FCA,Group Fin. Director & Exec. Director,WTBCF,yahoo
22772,22772,Mr. Mattias Perjos M.Sc.,"CEO, Pres & Director",GNGBF,yahoo
22773,22773,Mr. Nigel Jones,Group Operations Director,WTBCF,yahoo
22774,22774,Mr. Lars Sandstrom M.Sc.,Chief Financial Officer,GNGBF,yahoo
22775,22775,Mr. Scott McDougald Sutton,"Pres, CEO & Chairman",OLN,yahoo
22776,22776,Lars Mattsson,Head of Investor Relations,GNGBF,yahoo
22777,22777,Paul Tymms,Director of Investor Relations,WTBCF,yahoo
22778,22778,Mr. Marc Fielmann,"Chairman of the Management Board, CEO & Head of Strategy, Marketing, IT & Product Devel.",FLMNY,yahoo
22779,22779,Mr. Todd A. Slater,VP & CFO,OLN,yahoo
22780,22780,Ms. Anna Romberg MSc Econ,"Exec. VP of Legal, Compliance & Governance",GNGBF,yahoo
22781,22781,Mr. Michael Colin Connolly,"Pres, CEO & Director",CUZ,yahoo
22782,22782,Mr. Pietro Satriano,Chairman & CEO,USFD,yahoo
22783,22783,Mr. Clefton D. Vaughan,Gen. Counsel & Company Sec.,WTBCF,yahoo
22784,22784,Mr. Georg Alexander Zeiss,"Head of Fin., Properties, Legal/Compliance & Material Management & Member of Management Board",FLMNY,yahoo
22785,22785,Ms. Jeanette Heden Carlsson,Exec. VP of Communications & Brand Management,GNGBF,yahoo
22786,22786,Mr. Gregg D. Adzema,Exec. VP & CFO,CUZ,yahoo
22787,22787,Mr. Simon Edward Jones,MD of Premier Inn & Restaurants UK and Global Commercial Director,WTBCF,yahoo
22788,22788,Dr. Bastian Koerber,"Head of Sales, Controlling, Expansion & Category Management and Member of the Management Board",FLMNY,yahoo
22789,22789,Mr. Dirk J. Locascio,Chief Financial Officer,USFD,yahoo
22790,22790,Mr. Magnus Lundback Ph.D.,Exec. VP of HR & Sustainability,GNGBF,yahoo
22791,22791,Mr. Richard G. Hickson IV,Exec. VP of Operations,CUZ,yahoo
22792,22792,Mr. James A. Varilek,Exec. VP & COO,OLN,yahoo
22793,22793,Ms. Martina Merz,CEO & Chairwoman of the Exec. Board,TYEKF,yahoo
22794,22794,Mr. Simon Ewins,Managing Director of UK Hotels & Restaurants,WTBCF,yahoo
22795,22795,Mr. Steven M. Guberman,Exec. VP of Nationally Managed Bus.,USFD,yahoo
22796,22796,Mr. Ehud Mokady,"Founder, Chairman & CEO",CYBR,yahoo
22797,22797,Dr. Dieter Engel,Chief Technology Officer of Surgical Workflows,GNGBF,yahoo
22798,22798,Ms. Katja Gross,Head of HR Organization & Member of Management Board,FLMNY,yahoo
22799,22799,Ms. Pamela F. Roper Esq.,"Exec. VP, Gen. Counsel & Corp. Sec.",CUZ,yahoo
22800,22800,Mr. Pat D. Dawson,Exec. VP,OLN,yahoo
22801,22801,Dr. Klaus Keysberg,CFO & Member of the Exec. Board,TYEKF,yahoo
22802,22802,Mr. Jay A. Kvasnicka,Exec. VP of Field Operations,USFD,yahoo
22803,22803,Mr. Mark Anderson,Managing Director of Property & International,WTBCF,yahoo
22804,22804,Mr. Carsten Blecker,Chief Commercial Officer,GNGBF,yahoo
22805,22805,Mr. John S. McColl,Exec. VP of Devel.,CUZ,yahoo
22806,22806,Mr. Brett A. Flaugher,VP & Pres of Winchester,OLN,yahoo
22807,22807,Mr. Andrew E. Iacobucci,Chief Commercial Officer,USFD,yahoo
22808,22808,Iain Strachan,"Director of Financial Reporting, Control & Treasury",WTBCF,yahoo
22809,22809,Mr. Oliver Burkhard,"Chief HR Officer, Labor Director & Member of Exec. Board",TYEKF,yahoo
22810,22810,Steve A. Keenan,Director of Investor Relations,OLN,yahoo
22811,22811,Ms. Lena Hagman B.Sc.,Exec. VP of Quality & Regulatory Compliance,GNGBF,yahoo
22812,22812,Ms. Jane Kennedy Hicks,Exec. VP of Investments & MD of Atlanta,CUZ,yahoo
22813,22813,Mr. Joshua Siegel,Chief Financial Officer,CYBR,yahoo
22814,22814,Mr. John A. Tonnison,"Exec. VP, Chief Information & Digital Officer",USFD,yahoo
22815,22815,Ms. Isolde Wurz,"Gen. Counsel, Head of Governance & Employee Representative Member of Supervisory Board",TYEKF,yahoo
22816,22816,Dr. Jens Viebke M.Sc.,Pres of Acute Care Therapies,GNGBF,yahoo
22817,22817,Mr. Jeffrey D. Symes,Sr. VP & Chief Accounting Officer,CUZ,yahoo
22818,22818,Ms. Dana C O'Brien,"Sr. VP, Gen. Counsel & Sec.",OLN,yahoo
22819,22819,Mr. Matthew Lessner Cohen,Chief Operating Officer,CYBR,yahoo
22820,22820,Mr. Thomas S. Empelmann,Head of Corp. Fin.,TYEKF,yahoo
22821,22821,Melissa Napier,Sr. VP of Investor Relations & Treasurer,USFD,yahoo
22822,22822,Mr. Brandon Van Orden,Sr. VP & Chief Information Officer,CUZ,yahoo
22823,22823,Ms. Valerie A. Peters,VP of HR,OLN,yahoo
22824,22824,"Mr. Robert M. Calderoni CPA, CPA","Interim CEO, Pres & Chairman",CTXS,yahoo
22825,22825,Mr. Clarence Hinton,Chief Strategy Officer & Head of Corp. Devel.,CYBR,yahoo
22826,22826,Ms. Kristin M. Coleman,"Exec. VP, Gen. Counsel & Chief Compliance Officer",USFD,yahoo
22827,22827,Mr. Daxiong Wang,Exec. Chairman,CITAF,yahoo
22828,22828,Ms. Roni Imbeaux,VP of Fin. & Investor Relations,CUZ,yahoo
22829,22829,Dr. Claus Ehrenbeck,Head of Corp. Investor Relations,TYEKF,yahoo
22830,22830,Mr. John Maurice Sampson,Exec. VP of Bus. Operations,OLN,yahoo
22831,22831,Mr. Arlen R. Shenkman,Exec. VP & CFO,CTXS,yahoo
22832,22832,Mr. Chen Bitan,GM of Israel & Chief Product Officer,CYBR,yahoo
22833,22833,Ms. Sara Matheu,Director of Media Relations,USFD,yahoo
22834,22834,Ms. Melissa McNamara,VP & Head of Corp. Communications,CUZ,yahoo
22835,22835,Mr. Chong Liu,GM & Exec. Director,CITAF,yahoo
22836,22836,Dr. Christoph Zemelka,Head of Communications,TYEKF,yahoo
22837,22837,Mr. Woong Kim,Exec. VP and Chief Product & Technology Officer,CTXS,yahoo
22838,22838,Mr. Damian Gumpel,VP and Pres of Epoxy & Corp. Strategy,OLN,yahoo
22839,22839,Ms. Erica E. Smith,VP of Investors Relations,CYBR,yahoo
22840,22840,Mr. David Works,Exec. VP & Chief HR Officer,USFD,yahoo
22841,22841,Mr. Hui Xu,Deputy GM & Exec. Director,CITAF,yahoo
22842,22842,Dr. Stefan Schmitt,Head of Corp. Function HR Strategy and Head of Corp. Function People Dev & Exec.s Management,TYEKF,yahoo
22843,22843,Mingming Zhang,Head of the Accounting Department,CITAF,yahoo
22844,22844,Mr. Antonio G. Gomes,"Exec. VP, Chief Legal Officer & Sec.",CTXS,yahoo
22845,22845,Mr. Raimon Grifols Roura,Co-CEO & Exec. Director,GIFLF,yahoo
22846,22846,Ms. Donna Rahav,Gen. Counsel & Compliance Officer,CYBR,yahoo
22847,22847,Mr. Maximilian Muggenhamer,Head of Road Testing,TYEKF,yahoo
22848,22848,Mr. Dong Ming,Deputy Gen. Mang.,CITAF,yahoo
22849,22849,Mr. VÃ­ctor GrÃ­fols Deu,Co-CEO & Exec. Director,GIFLF,yahoo
22850,22850,Mr. Michael N. Mears,"Chairman, Pres & CEO of Magellan GP LLC",MMP,yahoo
22851,22851,Mr. Mark J. Schmitz,COO & Exec. VP,CTXS,yahoo
22852,22852,Mr. Jeffrey L. Holman,"Sr. VP, CFO & Treasurer of Magellan GP LLC",MMP,yahoo
22853,22853,Mike O'Malley,Sr. VP of Global Marketing,CYBR,yahoo
22854,22854,Mr. Aaron L. Milford,Chief Operating Officer of Magellan GP LLC,MMP,yahoo
22855,22855,Mr. Markus Jetter,Head of Product Devel.,TYEKF,yahoo
22856,22856,Mr. Feng Lin,Chief Accountant,CITAF,yahoo
22857,22857,Mr. James M. Taylor Jr.,"CEO, Pres & Director",BRX,yahoo
22858,22858,Ms. Lisa J. Korner,Sr. VP of HR & Admin. - Magellan GP LLC,MMP,yahoo
22859,22859,Mr. Douglas J. May,"Sr. VP, Gen. Counsel, Compliance & Ethics Officer and Asst. Sec. of Magellan GP LLC",MMP,yahoo
22860,22860,Mr. Alfredo Arroyo Guerra,CFO & VP,GIFLF,yahoo
22861,22861,Ms. Jessica Soisson,"VP, Chief Accounting Officer & Corp. Controller",CTXS,yahoo
22862,22862,Mr. Michael C. Pearson,Sr. VP of Technical Services - Magellan GP LLC,MMP,yahoo
22863,22863,Ms. Ruth Shaked,Chief HR Officer,CYBR,yahoo
22864,22864,Mr. Peter Boone,Chief Exec. Officer,BYCBF,yahoo
22865,22865,Ms. Paula Farrell,"Associate VP of Investor Relations, Magellan GP LLC",MMP,yahoo
22866,22866,Ms. Haiying Du,Deputy Gen. Mang.,CITAF,yahoo
22867,22867,Ms. Angela M. Aman,"Exec. VP, CFO & Treasurer",BRX,yahoo
22868,22868,Mr. Robert L. Barnes,Sr. VP of Commercial for Crude Oil - Magellan GP LLC,MMP,yahoo
22869,22869,Mrs. Eva Bastida Tubau,Corp. VP and Director of Scientific & Medical Affairs,GIFLF,yahoo
22870,22870,Ms. Traci T. Tsuchiguchi,VP of Investor Relations,CTXS,yahoo
22871,22871,Mr. Michael J. Aaronson,Sr. VP of Bus. Devel. - Magellan GP LLC,MMP,yahoo
22872,22872,Mr. Vincent Goh,Sr. VP of Sales-Asia Pacific & Japan,CYBR,yahoo
22873,22873,Ms. Melanie A. Little,Sr. VP of Operations & EHS&S- Magellan GP LLC,MMP,yahoo
22874,22874,Mr. Ben De Schryver,Chief Financial Officer,BYCBF,yahoo
22875,22875,"Ms. Sau Mei Ng ACIS, ACS, FCIS, FCS",Joint Company Sec.,CITAF,yahoo
22876,22876,Mr. Mark T. Horgan,Exec. VP & Chief Investment Officer,BRX,yahoo
22877,22877,Ms. Nuria Pascual LapeÃ±a,VP of Corp. Treasury & Investor Relations,GIFLF,yahoo
22878,22878,Mr. Timothy A. Minahan,Exec. VP of Bus. Strategy & Chief Marketing Officer,CTXS,yahoo
22879,22879,Mr. Antonio J. Pietri,"Pres, CEO & Director",AZPN,yahoo
22880,22880,Mr. Lei Cai,Joint Company Sec.,CITAF,yahoo
22881,22881,Mr. David Ian Bell,Gen. Counsel & Chief Corp. Devel. Officer,GIFLF,yahoo
22882,22882,Mr. Jeffrey D. Puritt,"Pres, CEO & Director",TIXT,yahoo
22883,22883,Mr. Isaac Leonard,Sr. Director of Corp. Devel. & Corp. Venture Capital,CTXS,yahoo
22884,22884,Mr. Steven F. Siegel,"Exec. VP, Gen. Counsel & Sec.",BRX,yahoo
22885,22885,Ms. Chantelle Breithaupt,Sr. VP & CFO,AZPN,yahoo
22886,22886,Mr. Olivier Delaunay,Chief Operations Officer,BYCBF,yahoo
22887,22887,Ms. Maria Teresa-RionÃ© Llano,VP of Corp. Communications,GIFLF,yahoo
22888,22888,Ms. Vanessa Kanu,Chief Financial Officer,TIXT,yahoo
22889,22889,Ms. Donna N. Kimmel,Exec. VP & Chief People Officer,CTXS,yahoo
22890,22890,Mr. Brian T. Finnegan,Exec. VP & Chief Revenue Officer,BRX,yahoo
22891,22891,Mr. John W. Hague,Exec. VP of Operations,AZPN,yahoo
22892,22892,Ms. Simone Lalive d'Epinay,Head of Corp. Fin.,BYCBF,yahoo
22893,22893,Mr. Charles A. Koskovich,Sr. VP & COO,TIXT,yahoo
22894,22894,Mr. Mateo Florencio BorrÃ¡s Humbert,Corp. VP & Chief HR Officer,GIFLF,yahoo
22895,22895,Mr. Haig B. Buchakjian,Exec. VP of Operations,BRX,yahoo
22896,22896,Mr. Frederic G. Hammond,"Sr. VP, Gen. Counsel & Sec.",AZPN,yahoo
22897,22897,Mr. Steven Vandamme,Chief Information Officer,BYCBF,yahoo
22898,22898,Mr. Francisco Javier Jorba Ribes,Corp. VP and Pres of the Biological Industrial Group,GIFLF,yahoo
22899,22899,Mr. Steven T. Gallagher,Sr. VP & Chief Accounting Officer,BRX,yahoo
22900,22900,Mr. Michael Ringman,Chief Information Officer,TIXT,yahoo
22901,22901,Mr. Christopher Stagno CPA,Sr. VP & Chief Accounting Officer,AZPN,yahoo
22902,22902,Mrs. Montserrat Lloveras Calvo,Corp. VP and Director of Corp. Accounting & Reporting,GIFLF,yahoo
22903,22903,Ms. Claudia Pedretti,Head of Investor Relations,BYCBF,yahoo
22904,22904,Ms. Stacy Slater,Sr. VP of Investor Relations & Capital Markets,BRX,yahoo
22905,22905,Ms. Marilyn Tyfting,Chief Corp. Officer,TIXT,yahoo
22906,22906,Mr. Willie K. Chan,Chief Technology Officer,AZPN,yahoo
22907,22907,"Mr. David Robert Henry Attenborough BSc, MBA","MD, CEO & Exec. Director",TACBY,yahoo
22908,22908,Mr. Marc Fielmann,"Chairman of the Management Board, CEO & Head of Strategy, Marketing, IT & Product Devel.",FLMNF,yahoo
22909,22909,Ms. Carolyn Carter Singh,Exec. VP & Chief Talent Officer,BRX,yahoo
22910,22910,Mr. Christiaan Prins,VP of Corp. Communication,BYCBF,yahoo
22911,22911,Mr. James Radzicki,Chief Technology Officer,TIXT,yahoo
22912,22912,Mr. Glover H. Lawrence,Sr. VP of Corp. Devel.,AZPN,yahoo
22913,22913,Mr. Georg Alexander Zeiss,"Head of Fin., Properties, Legal/Compliance & Material Management & Member of Management Board",FLMNF,yahoo
22914,22914,Mr. Adam Newman,Chief Financial Officer,TACBY,yahoo
22915,22915,Mr. Matthew Berger,Exec. VP & Regional Pres of West,BRX,yahoo
22916,22916,Ms. Masha Vis-Mertens,Chief HR Officer,BYCBF,yahoo
22917,22917,Mr. Lawrence Schwartz,Sr. VP & Chief Marketing Officer,AZPN,yahoo
22918,22918,Dr. Bastian Koerber,"Head of Sales, Controlling, Expansion & Category Management and Member of the Management Board",FLMNF,yahoo
22919,22919,Jason Mayr,Sr. Director of Investor Relations & Treasury,TIXT,yahoo
22920,22920,Mr. Patrick J. McGlinchey,Chief Legal & Risk Officer and Co-Company Sec.,TACBY,yahoo
22921,22921,Mr. Skip Maloney,Sr. VP & Chief HR Officer,AZPN,yahoo
22922,22922,Ms. Katja Gross,Head of HR Organization & Member of Management Board,FLMNF,yahoo
22923,22923,Mr. Steven Retzlaff,Pres of Global Cocoa,BYCBF,yahoo
22924,22924,Mr. Michel E. Belec,Chief Legal Officer & Corp. Sec.,TIXT,yahoo
22925,22925,Mr. Adam Rytenskild,Managing Director of Wagering & Media,TACBY,yahoo
22926,22926,Mr. Erich Steinegger,Head of Group Reporting & Risk Management,BYCBF,yahoo
22927,22927,Ms. Michele Triponey,Exec. VP of Field Operations & Chief Customer Success Officer,AZPN,yahoo
22928,22928,Mr. Christian Legat,Chief Exec. Officer of TELUS International Northern Europe,TIXT,yahoo
22929,22929,Ms. Sue van der Merwe,Managing Director of Lotteries & Keno,TACBY,yahoo
22930,22930,Ms. Maria Pardee,Chief Commercial Officer,TIXT,yahoo
22931,22931,Ms. Francoise Russo,Chief Information Officer,TACBY,yahoo
22932,22932,Mr. Chris Richardson,Gen. Mang. of Investor Relations & Treasury,TACBY,yahoo
22933,22933,Mr. Nicholas Tzaferis,Gen. Mang. of Corp. Communications,TACBY,yahoo
22934,22934,Dr. Peter Stadelmann,Chairman of Exec. Board & CEO,RTLLF,yahoo
22935,22935,"Mr. Neal John Froneman B.Sc., B.Sc(MechEng), PR Eng., BCompt UNISA",CEO & Exec. Director,SBSW,yahoo
22936,22936,Ms. Michelle Williams,Chief People Officer,TACBY,yahoo
22937,22937,Mr. Jorg Walter,CFO & Member of Exec. Board,RTLLF,yahoo
22938,22938,"Mr. Charl A. Keyter A.C.M.A., B.Com., CGMA, M.B.A.",CFO & Exec. Director,SBSW,yahoo
22939,22939,Mr. Wilfred C.W. Chiang,CEO & Chairman of Plains All American GP LLC,PAA,yahoo
22940,22940,Mr. Lynn Alan Peterson,"Pres, CEO & Director",WLL,yahoo
22941,22941,Mr. Peter Wiedemann,CTO & Member of Exec. Board,RTLLF,yahoo
22942,22942,Mr. Ben Simons,Chief Strategy Officer,TACBY,yahoo
22943,22943,"Dr. Richard A. Stewart B.Sc., BSc (Hons), M.B.A., Ph.D., Pr.Sci.Nat.",Chief Operating Officer,SBSW,yahoo
22944,22944,Mr. Paolo Rocca,Chairman & CEO,TS,yahoo
22945,22945,Mr. James P. Henderson,Exec. VP of Fin. & CFO,WLL,yahoo
22946,22946,Mr. Markus Paschmann,Chief Sales & Marketing Officer and Member of Exec. Board,RTLLF,yahoo
22947,22947,Mr. Harry N. Pefanis,Pres & Director of Plains All American GP LLC,PAA,yahoo
22948,22948,Mr. Keita Kato,"Pres, CEO & Representative Director",SKSUF,yahoo
22949,22949,Mr. Robert van Niekerk,Chief Technology Officer,SBSW,yahoo
22950,22950,Ms. Alicia Mondolo,Chief Financial Officer,TS,yahoo
22951,22951,Mr. Charles J. Rimer,Exec. VP of Operations & COO,WLL,yahoo
22952,22952,Stefan Arnold,Head of Investor Relations,RTLLF,yahoo
22953,22953,Tatsuya Nishida,Exec. Officer and Head of Corp. Fin. & Accounting Department,SKSUF,yahoo
22954,22954,Mr. Marcelo Ramos,Chief Technology Officer,TS,yahoo
22955,22955,Mr. Lerato Legong,Chief Legal Officer,SBSW,yahoo
22956,22956,Mr. Al P. Swanson,Exec. VP & CFO of Plains All American GP LLC,PAA,yahoo
22957,22957,Mr. Simon Lohse,Exec. VP of Area North America,RTLLF,yahoo
22958,22958,Mr. Florentino PÃ©rez RodrÃ­guez,Exec. Chairman,ACSAF,yahoo
22959,22959,Mr. Brandon Day,Investor Relations Mang.,WLL,yahoo
22960,22960,Mr. Dawid J. Mostert,Chief Organizational Growth Officer,SBSW,yahoo
22961,22961,Naoko Fukutomi,Exec. Officer & Head of Legal Department,SKSUF,yahoo
22962,22962,Rune Are,Chief Financial Officer for RATIONAL North America,RTLLF,yahoo
22963,22963,Mr. Alejandro Lammertyn,Chief Digital & Information Officer,TS,yahoo
22964,22964,Mr. Christopher R. Chandler,Exec. VP & COO of Plains All American GP LLC,PAA,yahoo
22965,22965,Mr. Antonio GarcÃ­a Ferrer,Vice-Chairman,ACSAF,yahoo
22966,22966,Mr. M. Scott Regan,"VP of Legal, Gen. Counsel & Sec.",WLL,yahoo
22967,22967,Mr. Jeffrey J. Cote,"Pres, CEO & Director",ST,yahoo
22968,22968,Meiko Koga,Exec. Officer & Head of PR Department,SKSUF,yahoo
22969,22969,Mr. Wayne David Richard Robinson,Exec. VP of Montana Operations,SBSW,yahoo
22970,22970,Mr. Giovanni Sardagna,Investor Relations Director,TS,yahoo
22971,22971,Mr. Paul S. Vasington,Exec. VP & CFO,ST,yahoo
22972,22972,Mr. Richard Kelly McGee,"Exec. VP, Gen. Counsel & Sec. of Plains All American GP LLC",PAA,yahoo
22973,22973,Mr. Chris L. Edwards,VP of HR,WLL,yahoo
22974,22974,Mr. AgustÃ­n Batuecas Torrego,Exec. Director,ACSAF,yahoo
22975,22975,Mr. StÃ©phane Boujnah,Chairman of the Managing Board & Group CEO,EUXTF,yahoo
22976,22976,Mr. Kazuya Murakami,"Exec. Officer, Head of HR Department & Director",SKSUF,yahoo
22977,22977,Mr. Themba George Nkosi,Chief Social Performance Officer,SBSW,yahoo
22978,22978,Ms. Paola Mazzoleni,Chief HR Officer,TS,yahoo
22979,22979,Mr. Jeffrey Scott Stein,Chief Restructuring Officer,WLL,yahoo
22980,22980,Mr. Gregory L. Armstrong,Sr. Advisor to the CEO & Director of Plains All American GP LLC,PAA,yahoo
22981,22981,Mr. Vineet A. Nargolwala,Exec. VP of Sensing Solutions,ST,yahoo
22982,22982,Mr. Vincent Van Dessel,Member of Managing Board & CEO of Euronext Brussels,EUXTF,yahoo
22983,22983,"Mr. Jose-Luis del Valle Perez L.L.B., LLB",Gen. Sec. & Exec. Director,ACSAF,yahoo
22984,22984,Mr. Yoshiyuki Hirai,Sr. Managing Exec. Officer & Director,SKSUF,yahoo
22985,22985,Ms. Maria G. Freve,Chief Accounting Officer & VP,ST,yahoo
22986,22986,Ms. Sirikka R. Lohoefener,VP of Accounting & Controller,WLL,yahoo
22987,22987,Ms. Isabel Ucha,CEO of Euronext Lisbon & Interbolsa and Member of Managing Board,EUXTF,yahoo
22988,22988,Mr. Jeremy L. Goebel,Exec. VP & Chief Commercial Officer of Plains All American GP LLC,PAA,yahoo
22989,22989,Mr. Laurent Charbonnier,Chief Commercial & Devel. Officer,SBSW,yahoo
22990,22990,Mr. Sergio de la Maza,Pres of Mexico,TS,yahoo
22991,22991,Hitoshi Kobayashi,Exec. Officer & Head of Manufacturing Infrastructure Enhancement Center,SKSUF,yahoo
